ID,TERM_NAME,LAST_NAME,FIRST_NAME,COLLEGE,MAJOR,FEE_RESIDENCE
PI2636,Fall 2021,Sealeaf,Armando,Human Sciences & Education,"Kinesiology, BS",Y
PI0073,Fall 2018,Seargeant,Doralin,Engineering,"Mechanical Engineering, BS in",Y
PI0073,Fall 2019,Seargeant,Doralin,Engineering,"Mechanical Engineering, BS in",Y
PI0073,Fall 2020,Seargeant,Doralin,Engineering,"Mechanical Engineering, BS in",Y
PI0073,Fall 2021,Seargeant,Doralin,Engineering,"Mechanical Engineering, BS in",Y
PI1900,Fall 2018,Searsby,Leese,Science,"Biological Sciences, BS",Y
PI1900,Fall 2019,Searsby,Leese,Science,"Biological Sciences, BS",Y
PI1900,Fall 2020,Searsby,Leese,Science,"Biological Sciences, BS",Y
PI1715,Fall 2022,Seawell,Cathyleen,Human Sciences & Education,"Kinesiology, BS",Y
PI0670,Fall 2018,Secrett,Prudy,Human Sciences & Education,"Kinesiology, BS",Y
PI0670,Fall 2019,Secrett,Prudy,Human Sciences & Education,"Kinesiology, BS",Y
PI0670,Fall 2020,Secrett,Prudy,Human Sciences & Education,"Kinesiology, BS",Y
PI2844,Fall 2019,Seear,Fancie,Business,"Marketing, BS",Y
PI2844,Fall 2020,Seear,Fancie,Business,"Marketing, BS",Y
PI2844,Fall 2021,Seear,Fancie,Business,"Marketing, BS",Y
PI2844,Fall 2022,Seear,Fancie,Business,"Marketing, BS",Y
PI2245,Fall 2018,Seefeldt,Domenic,Agriculture,"Animal Sciences, BS",Y
PI2245,Fall 2019,Seefeldt,Domenic,Agriculture,"Animal Sciences, BS",Y
PI2456,Fall 2022,Seefus,Clo,Human Sciences & Education,"Kinesiology, BS",Y
PI0930,Fall 2022,Seer,Jay,Business,"Marketing, BS",Y
PI1265,Fall 2018,Segges,Pate,Human Sciences & Education,"Kinesiology, BS",Y
PI1265,Fall 2019,Segges,Pate,Human Sciences & Education,"Kinesiology, BS",Y
PI1265,Fall 2020,Segges,Pate,Human Sciences & Education,"Kinesiology, BS",Y
PI2649,Fall 2018,Selbie,Edlin,Science,"Biological Sciences, BS",Y
PI0650,Fall 2022,Sellar,Blakelee,Science,"Biological Sciences, BS",N
PI0214,Fall 2018,Selwin,Oralle,Business,"Marketing, BS",Y
PI1355,Fall 2020,Semaine,Devin,Engineering,"Computer Science, BS",Y
PI1355,Fall 2021,Semaine,Devin,Engineering,"Computer Science, BS",Y
PI1355,Fall 2022,Semaine,Devin,Engineering,"Computer Science, BS",Y
PI2976,Fall 2022,Semken,Blake,Engineering,"Computer Science, BS",Y
PI2223,Fall 2018,Senecaux,Shoshana,Science,"Chemistry, BS",Y
PI2223,Fall 2019,Senecaux,Shoshana,Science,"Chemistry, BS",Y
PI2223,Fall 2020,Senecaux,Shoshana,Science,"Chemistry, BS",Y
PI0478,Fall 2022,Sermin,Duffie,Engineering,"Mechanical Engineering, BS in",Y
PI0312,Fall 2022,Sertin,Elfreda,Business,"Marketing, BS",N
PI0752,Fall 2019,Servante,Hilde,Human Sciences & Education,"Kinesiology, BS",Y
PI0752,Fall 2020,Servante,Hilde,Human Sciences & Education,"Kinesiology, BS",Y
PI0752,Fall 2021,Servante,Hilde,Human Sciences & Education,"Kinesiology, BS",Y
PI2380,Fall 2019,Seson,Kasper,Science,"Biological Sciences, BS",Y
PI2380,Fall 2020,Seson,Kasper,Science,"Biological Sciences, BS",Y
PI2380,Fall 2021,Seson,Kasper,Science,"Biological Sciences, BS",Y
PI2009,Fall 2018,Sessions,Giffer,Business,"Marketing, BS",Y
PI2009,Fall 2019,Sessions,Giffer,Business,"Marketing, BS",Y
PI0750,Fall 2018,Seven,Lamont,Agriculture,"Animal Sciences, BS",Y
PI2997,Fall 2018,Severn,Shellie,Engineering,"Computer Science, BS",Y
PI2879,Fall 2021,Sevior,Nessy,Science,"Biological Sciences, BS",Y
PI2879,Fall 2022,Sevior,Nessy,Science,"Biological Sciences, BS",Y
PI1335,Fall 2018,Sewart,Noam,Science,"Biological Sciences, BS",Y
PI2196,Fall 2019,Sexcey,Tiler,Engineering,"Computer Science, BS",Y
PI2196,Fall 2020,Sexcey,Tiler,Engineering,"Computer Science, BS",Y
PI2345,Fall 2018,Sexti,Quintus,Agriculture,"Animal Sciences, BS",Y
PI1635,Fall 2018,Seyers,Daryl,Engineering,"Mechanical Engineering, BS in",Y
PI1635,Fall 2019,Seyers,Daryl,Engineering,"Mechanical Engineering, BS in",Y
PI1747,Fall 2022,Seyler,Brian,Mass Communication,"Mass Communication, BA in",Y
PI2360,Fall 2018,Sharratt,Harv,Mass Communication,"Mass Communication, BA in",Y
PI2360,Fall 2019,Sharratt,Harv,Mass Communication,"Mass Communication, BA in",Y
PI0799,Fall 2020,Shaughnessy,Lanae,Humanities & Social Sciences,"English, BA",N
PI0799,Fall 2021,Shaughnessy,Lanae,Humanities & Social Sciences,"English, BA",N
PI2255,Fall 2020,Shawcross,Wilmar,Engineering,"Computer Science, BS",Y
PI2255,Fall 2021,Shawcross,Wilmar,Engineering,"Computer Science, BS",Y
PI2255,Fall 2022,Shawcross,Wilmar,Engineering,"Computer Science, BS",Y
PI1400,Fall 2018,Shawyers,Staford,Engineering,"Mechanical Engineering, BS in",Y
PI1400,Fall 2019,Shawyers,Staford,Engineering,"Mechanical Engineering, BS in",Y
PI1400,Fall 2020,Shawyers,Staford,Engineering,"Mechanical Engineering, BS in",Y
PI1325,Fall 2022,Shayler,Gabie,Science,"Chemistry, BS",Y
PI0542,Fall 2022,Sheach,Rena,Human Sciences & Education,"Kinesiology, BS",Y
PI1396,Fall 2019,Shearwood,Roy,Science,"Biological Sciences, BS",Y
PI1396,Fall 2020,Shearwood,Roy,Science,"Biological Sciences, BS",Y
PI1396,Fall 2021,Shearwood,Roy,Science,"Biological Sciences, BS",Y
PI1396,Fall 2022,Shearwood,Roy,Science,"Biological Sciences, BS",Y
PI2378,Fall 2018,Sheddan,Jeanna,Human Sciences & Education,"Kinesiology, BS",Y
PI2378,Fall 2019,Sheddan,Jeanna,Human Sciences & Education,"Kinesiology, BS",Y
PI2378,Fall 2020,Sheddan,Jeanna,Human Sciences & Education,"Kinesiology, BS",Y
PI2864,Fall 2020,Sheeran,Si,Engineering,"Mechanical Engineering, BS in",Y
PI2864,Fall 2021,Sheeran,Si,Engineering,"Mechanical Engineering, BS in",Y
PI2864,Fall 2022,Sheeran,Si,Engineering,"Mechanical Engineering, BS in",Y
PI2055,Fall 2020,Shepcutt,Dario,Human Sciences & Education,"Kinesiology, BS",Y
PI2055,Fall 2021,Shepcutt,Dario,Human Sciences & Education,"Kinesiology, BS",Y
PI0548,Fall 2022,Sherbourne,Sayres,Engineering,"Mechanical Engineering, BS in",Y
PI2677,Fall 2018,Shervington,Corby,Science,"Biological Sciences, BS",Y
PI2677,Fall 2019,Shervington,Corby,Science,"Biological Sciences, BS",Y
PI0366,Fall 2018,Shevlane,Katleen,Human Sciences & Education,"Kinesiology, BS",Y
PI0366,Fall 2019,Shevlane,Katleen,Human Sciences & Education,"Kinesiology, BS",Y
PI0366,Fall 2020,Shevlane,Katleen,Human Sciences & Education,"Kinesiology, BS",Y
PI2979,Fall 2018,Shiels,Sheri,Human Sciences & Education,"Kinesiology, BS",N
PI2979,Fall 2019,Shiels,Sheri,Human Sciences & Education,"Kinesiology, BS",N
PI0717,Fall 2018,Shill,Ewell,Science,"Chemistry, BS",Y
PI0717,Fall 2019,Shill,Ewell,Science,"Chemistry, BS",Y
PI0223,Fall 2018,Shillaber,Grethel,Mass Communication,"Mass Communication, BA in",Y
PI1525,Fall 2021,Shimmans,Derward,Human Sciences & Education,"Kinesiology, BS",N
PI1525,Fall 2022,Shimmans,Derward,Human Sciences & Education,"Kinesiology, BS",N
PI2823,Fall 2018,Shinn,Corey,Human Sciences & Education,"Kinesiology, BS",Y
PI2823,Fall 2019,Shinn,Corey,Human Sciences & Education,"Kinesiology, BS",Y
PI2823,Fall 2020,Shinn,Corey,Human Sciences & Education,"Kinesiology, BS",Y
PI2823,Fall 2021,Shinn,Corey,Human Sciences & Education,"Kinesiology, BS",Y
PI2625,Fall 2021,Shirlaw,Dode,Mass Communication,"Mass Communication, BA in",Y
PI2625,Fall 2022,Shirlaw,Dode,Mass Communication,"Mass Communication, BA in",Y
PI2049,Fall 2022,Shirrell,Darn,Science,"Mathematics, BS",Y
PI1216,Fall 2022,Shivell,Anestassia,Science,"Biological Sciences, BS",Y
PI1484,Fall 2020,Sholl,Madlen,Science,"Biological Sciences, BS",Y
PI1484,Fall 2021,Sholl,Madlen,Science,"Biological Sciences, BS",Y
PI1484,Fall 2022,Sholl,Madlen,Science,"Biological Sciences, BS",Y
PI2663,Fall 2021,Shoulder,Belita,Human Sciences & Education,"Kinesiology, BS",Y
PI2663,Fall 2022,Shoulder,Belita,Human Sciences & Education,"Kinesiology, BS",Y
PI1488,Fall 2019,Shovelin,Gui,Engineering,"Mechanical Engineering, BS in",N
PI1488,Fall 2020,Shovelin,Gui,Engineering,"Mechanical Engineering, BS in",N
PI1488,Fall 2021,Shovelin,Gui,Engineering,"Mechanical Engineering, BS in",N
PI1488,Fall 2022,Shovelin,Gui,Engineering,"Mechanical Engineering, BS in",N
PI0324,Fall 2018,Shoveller,Sheri,Engineering,"Mechanical Engineering, BS in",Y
PI0324,Fall 2019,Shoveller,Sheri,Engineering,"Mechanical Engineering, BS in",Y
PI0585,Fall 2022,Shrimplin,Giovanni,Human Sciences & Education,"Kinesiology, BS",Y
PI2530,Fall 2019,Shrive,Letitia,Human Sciences & Education,"Kinesiology, BS",Y
PI1286,Fall 2019,Shurman,Filia,Engineering,"Mechanical Engineering, BS in",Y
PI1286,Fall 2020,Shurman,Filia,Engineering,"Mechanical Engineering, BS in",Y
PI1286,Fall 2021,Shurman,Filia,Engineering,"Mechanical Engineering, BS in",Y
PI1286,Fall 2022,Shurman,Filia,Engineering,"Mechanical Engineering, BS in",Y
PI0155,Fall 2018,Shyram,Leontine,Engineering,"Computer Science, BS",Y
PI0508,Fall 2021,Sibary,Alejoa,Business,"Marketing, BS",Y
PI0508,Fall 2022,Sibary,Alejoa,Business,"Marketing, BS",Y
PI1468,Fall 2018,Sibthorpe,Nikolas,Science,"Biological Sciences, BS",Y
PI1468,Fall 2019,Sibthorpe,Nikolas,Science,"Biological Sciences, BS",Y
PI1468,Fall 2020,Sibthorpe,Nikolas,Science,"Biological Sciences, BS",Y
PI1468,Fall 2021,Sibthorpe,Nikolas,Science,"Biological Sciences, BS",Y
PI1468,Fall 2022,Sibthorpe,Nikolas,Science,"Biological Sciences, BS",Y
PI2837,Fall 2021,Sidebottom,Cleveland,Science,"Biological Sciences, BS",Y
PI2837,Fall 2022,Sidebottom,Cleveland,Science,"Biological Sciences, BS",Y
PI2355,Fall 2018,Siebert,Datha,Human Sciences & Education,"Kinesiology, BS",Y
PI1643,Fall 2022,Siemon,Amandy,Science,"Biological Sciences, BS",N
PI0626,Fall 2020,Sifleet,Vally,Human Sciences & Education,"Kinesiology, BS",Y
PI0626,Fall 2021,Sifleet,Vally,Human Sciences & Education,"Kinesiology, BS",Y
PI0626,Fall 2022,Sifleet,Vally,Human Sciences & Education,"Kinesiology, BS",Y
PI1457,Fall 2021,Siflet,Muire,Business,"Marketing, BS",Y
PI1457,Fall 2022,Siflet,Muire,Business,"Marketing, BS",Y
PI1907,Fall 2019,Sighard,Lindy,Mass Communication,"Mass Communication, BA in",N
PI1907,Fall 2020,Sighard,Lindy,Mass Communication,"Mass Communication, BA in",N
PI1907,Fall 2021,Sighard,Lindy,Mass Communication,"Mass Communication, BA in",N
PI1907,Fall 2022,Sighard,Lindy,Mass Communication,"Mass Communication, BA in",N
PI2732,Fall 2018,Silbermann,Manfred,Business,"Marketing, BS",Y
PI2732,Fall 2019,Silbermann,Manfred,Business,"Marketing, BS",Y
PI2732,Fall 2020,Silbermann,Manfred,Business,"Marketing, BS",Y
PI2732,Fall 2021,Silbermann,Manfred,Business,"Marketing, BS",Y
PI2732,Fall 2022,Silbermann,Manfred,Business,"Marketing, BS",Y
PI0764,Fall 2018,Silcock,Goddard,Mass Communication,"Mass Communication, BA in",Y
PI0764,Fall 2019,Silcock,Goddard,Mass Communication,"Mass Communication, BA in",Y
PI0875,Fall 2021,Sillwood,Andonis,Human Sciences & Education,"Kinesiology, BS",Y
PI0875,Fall 2022,Sillwood,Andonis,Human Sciences & Education,"Kinesiology, BS",Y
PI1976,Fall 2021,Silwood,Kinnie,Humanities & Social Sciences,"English, BA",Y
PI1684,Fall 2018,Simakov,Jasun,Science,"Chemistry, BS",Y
PI0419,Fall 2018,Simants,Roy,Mass Communication,"Mass Communication, BA in",Y
PI0419,Fall 2019,Simants,Roy,Mass Communication,"Mass Communication, BA in",Y
PI0419,Fall 2020,Simants,Roy,Mass Communication,"Mass Communication, BA in",Y
PI0218,Fall 2018,Simenon,Ozzy,Science,"Biological Sciences, BS",Y
PI0218,Fall 2019,Simenon,Ozzy,Science,"Biological Sciences, BS",Y
PI0218,Fall 2020,Simenon,Ozzy,Science,"Biological Sciences, BS",Y
PI0287,Fall 2018,Simeonov,Thorin,Science,"Chemistry, BS",Y
PI0955,Fall 2018,Simison,Kenton,Science,"Biological Sciences, BS",Y
PI1037,Fall 2019,Simkins,Libbey,Engineering,"Computer Science, BS",Y
PI1037,Fall 2020,Simkins,Libbey,Engineering,"Computer Science, BS",Y
PI1037,Fall 2021,Simkins,Libbey,Engineering,"Computer Science, BS",Y
PI1037,Fall 2022,Simkins,Libbey,Engineering,"Computer Science, BS",Y
PI2782,Fall 2019,Simononsky,Meridith,Science,"Chemistry, BS",Y
PI2782,Fall 2020,Simononsky,Meridith,Science,"Chemistry, BS",Y
PI2782,Fall 2021,Simononsky,Meridith,Science,"Chemistry, BS",Y
PI2782,Fall 2022,Simononsky,Meridith,Science,"Chemistry, BS",Y
PI0305,Fall 2018,Sine,Alicea,Mass Communication,"Mass Communication, BA in",Y
PI0305,Fall 2019,Sine,Alicea,Mass Communication,"Mass Communication, BA in",Y
PI2860,Fall 2020,Sissens,Debor,Science,"Biological Sciences, BS",Y
PI1567,Fall 2022,Sitlington,Blythe,Human Sciences & Education,"Kinesiology, BS",Y
PI2852,Fall 2020,Skae,Babbie,Science,"Biological Sciences, BS",Y
PI2697,Fall 2019,Skally,Virgilio,Business,"Marketing, BS",Y
PI2697,Fall 2020,Skally,Virgilio,Business,"Marketing, BS",Y
PI2697,Fall 2021,Skally,Virgilio,Business,"Marketing, BS",Y
PI2697,Fall 2022,Skally,Virgilio,Business,"Marketing, BS",Y
PI2877,Fall 2018,Skelding,Sharia,Agriculture,"Animal Sciences, BS",Y
PI2877,Fall 2019,Skelding,Sharia,Agriculture,"Animal Sciences, BS",Y
PI2335,Fall 2022,Skerrett,Dela,Human Sciences & Education,"Kinesiology, BS",N
PI0405,Fall 2019,Skerritt,Damaris,Agriculture,"Animal Sciences, BS",Y
PI0405,Fall 2020,Skerritt,Damaris,Agriculture,"Animal Sciences, BS",Y
PI0405,Fall 2021,Skerritt,Damaris,Agriculture,"Animal Sciences, BS",Y
PI1241,Fall 2018,Skilbeck,Cherida,Human Sciences & Education,"Kinesiology, BS",Y
PI1241,Fall 2019,Skilbeck,Cherida,Human Sciences & Education,"Kinesiology, BS",Y
PI1241,Fall 2020,Skilbeck,Cherida,Human Sciences & Education,"Kinesiology, BS",Y
PI1241,Fall 2021,Skilbeck,Cherida,Human Sciences & Education,"Kinesiology, BS",Y
PI1530,Fall 2020,Skitt,Shelli,Engineering,"Mechanical Engineering, BS in",Y
PI1530,Fall 2021,Skitt,Shelli,Engineering,"Mechanical Engineering, BS in",Y
PI1530,Fall 2022,Skitt,Shelli,Engineering,"Mechanical Engineering, BS in",Y
PI2694,Fall 2020,Skittrell,Mateo,Human Sciences & Education,"Kinesiology, BS",Y
PI2694,Fall 2021,Skittrell,Mateo,Human Sciences & Education,"Kinesiology, BS",Y
PI1451,Fall 2018,Skittrell,Vite,Human Sciences & Education,"Kinesiology, BS",Y
PI1451,Fall 2019,Skittrell,Vite,Human Sciences & Education,"Kinesiology, BS",Y
PI1451,Fall 2020,Skittrell,Vite,Human Sciences & Education,"Kinesiology, BS",Y
PI1451,Fall 2021,Skittrell,Vite,Human Sciences & Education,"Kinesiology, BS",Y
PI1661,Fall 2018,Skones,Talyah,Engineering,"Mechanical Engineering, BS in",Y
PI1145,Fall 2018,Skrines,Siobhan,Science,"Biological Sciences, BS",Y
PI1145,Fall 2019,Skrines,Siobhan,Science,"Biological Sciences, BS",Y
PI1145,Fall 2020,Skrines,Siobhan,Science,"Biological Sciences, BS",Y
PI1145,Fall 2021,Skrines,Siobhan,Science,"Biological Sciences, BS",Y
PI1145,Fall 2022,Skrines,Siobhan,Science,"Biological Sciences, BS",Y
PI0937,Fall 2020,Skryne,Carmine,Human Sciences & Education,"Kinesiology, BS",Y
PI0937,Fall 2021,Skryne,Carmine,Human Sciences & Education,"Kinesiology, BS",Y
PI0937,Fall 2022,Skryne,Carmine,Human Sciences & Education,"Kinesiology, BS",Y
PI0308,Fall 2020,Skrzynski,Darrin,Science,"Biological Sciences, BS",Y
PI0308,Fall 2021,Skrzynski,Darrin,Science,"Biological Sciences, BS",Y
PI0308,Fall 2022,Skrzynski,Darrin,Science,"Biological Sciences, BS",Y
PI0286,Fall 2018,Skydall,Mitzi,Science,"Biological Sciences, BS",Y
PI2692,Fall 2018,Slaght,Aveline,Engineering,"Mechanical Engineering, BS in",Y
PI2692,Fall 2019,Slaght,Aveline,Engineering,"Mechanical Engineering, BS in",Y
PI2692,Fall 2020,Slaght,Aveline,Engineering,"Mechanical Engineering, BS in",Y
PI2692,Fall 2021,Slaght,Aveline,Engineering,"Mechanical Engineering, BS in",Y
PI1986,Fall 2022,Slaymaker,Bradan,Business,"Marketing, BS",Y
PI2433,Fall 2018,Slocomb,Bebe,Science,"Mathematics, BS",Y
PI2433,Fall 2019,Slocomb,Bebe,Science,"Mathematics, BS",Y
PI1927,Fall 2018,Slyford,Kellyann,Science,"Biological Sciences, BS",Y
PI1927,Fall 2019,Slyford,Kellyann,Science,"Biological Sciences, BS",Y
PI1927,Fall 2020,Slyford,Kellyann,Science,"Biological Sciences, BS",Y
PI1244,Fall 2018,Smails,Elden,Science,"Biological Sciences, BS",Y
PI0629,Fall 2021,Small,Gussy,Mass Communication,"Mass Communication, BA in",N
PI0226,Fall 2019,Smallcomb,Auria,Human Sciences & Education,"Kinesiology, BS",Y
PI2521,Fall 2022,Smeed,Zsa zsa,Science,"Biological Sciences, BS",Y
PI2162,Fall 2020,Smithin,Nathanael,Engineering,"Computer Science, BS",Y
PI2162,Fall 2021,Smithin,Nathanael,Engineering,"Computer Science, BS",Y
PI1965,Fall 2022,Smolan,Jerry,Human Sciences & Education,"Kinesiology, BS",Y
PI2547,Fall 2018,Smurfitt,Clarissa,Human Sciences & Education,"Kinesiology, BS",Y
PI2547,Fall 2019,Smurfitt,Clarissa,Human Sciences & Education,"Kinesiology, BS",Y
PI2547,Fall 2020,Smurfitt,Clarissa,Human Sciences & Education,"Kinesiology, BS",Y
PI2547,Fall 2021,Smurfitt,Clarissa,Human Sciences & Education,"Kinesiology, BS",Y
PI2547,Fall 2022,Smurfitt,Clarissa,Human Sciences & Education,"Kinesiology, BS",Y
PI0954,Fall 2019,Snare,Noellyn,Science,"Mathematics, BS",N
PI1345,Fall 2021,Sneyd,Buiron,Business,"Marketing, BS",Y
PI1345,Fall 2022,Sneyd,Buiron,Business,"Marketing, BS",Y
PI0807,Fall 2019,Snoding,Titus,Humanities & Social Sciences,"English, BA",Y
PI0807,Fall 2020,Snoding,Titus,Humanities & Social Sciences,"English, BA",Y
PI0807,Fall 2021,Snoding,Titus,Humanities & Social Sciences,"English, BA",Y
PI1350,Fall 2022,Soame,Willyt,Mass Communication,"Mass Communication, BA in",Y
PI1798,Fall 2018,Sondland,Nance,Engineering,"Computer Science, BS",N
PI1798,Fall 2019,Sondland,Nance,Engineering,"Computer Science, BS",N
PI1798,Fall 2020,Sondland,Nance,Engineering,"Computer Science, BS",N
PI1798,Fall 2021,Sondland,Nance,Engineering,"Computer Science, BS",N
PI2425,Fall 2022,Songhurst,Kev,Human Sciences & Education,"Kinesiology, BS",Y
PI1725,Fall 2022,Soreau,Xymenes,Business,"Marketing, BS",Y
PI0340,Fall 2020,Sothcott,Cory,Engineering,"Mechanical Engineering, BS in",Y
PI2815,Fall 2021,Soughton,Bert,Engineering,"Computer Science, BS",Y
PI2815,Fall 2022,Soughton,Bert,Engineering,"Computer Science, BS",Y
PI2581,Fall 2018,Souster,Clerkclaude,Engineering,"Mechanical Engineering, BS in",Y
PI1465,Fall 2018,Sowle,Gaspard,Human Sciences & Education,"Kinesiology, BS",Y
PI1465,Fall 2019,Sowle,Gaspard,Human Sciences & Education,"Kinesiology, BS",Y
PI1465,Fall 2020,Sowle,Gaspard,Human Sciences & Education,"Kinesiology, BS",Y
PI1465,Fall 2021,Sowle,Gaspard,Human Sciences & Education,"Kinesiology, BS",Y
PI1743,Fall 2019,Sowte,Anders,Engineering,"Computer Science, BS",Y
PI0655,Fall 2018,Spadoni,Ignatius,Mass Communication,"Mass Communication, BA in",Y
PI0655,Fall 2019,Spadoni,Ignatius,Mass Communication,"Mass Communication, BA in",Y
PI1416,Fall 2022,Spaduzza,Nora,Science,"Biological Sciences, BS",Y
PI0587,Fall 2021,Spare,Job,Science,"Biological Sciences, BS",Y
PI0587,Fall 2022,Spare,Job,Science,"Biological Sciences, BS",Y
PI1532,Fall 2018,Spark,Dusty,Engineering,"Mechanical Engineering, BS in",Y
PI1532,Fall 2019,Spark,Dusty,Engineering,"Mechanical Engineering, BS in",Y
PI2487,Fall 2018,Speed,Sumner,Engineering,"Mechanical Engineering, BS in",Y
PI0545,Fall 2018,Spencelayh,Mycah,Mass Communication,"Mass Communication, BA in",Y
PI0545,Fall 2019,Spencelayh,Mycah,Mass Communication,"Mass Communication, BA in",Y
PI1377,Fall 2022,Spenclay,Aurea,Mass Communication,"Mass Communication, BA in",N
PI0605,Fall 2018,Sperwell,Edwina,Science,"Biological Sciences, BS",Y
PI0605,Fall 2019,Sperwell,Edwina,Science,"Biological Sciences, BS",Y
PI1169,Fall 2018,Spilling,Jeane,Science,"Mathematics, BS",Y
PI1169,Fall 2019,Spilling,Jeane,Science,"Mathematics, BS",Y
PI1169,Fall 2020,Spilling,Jeane,Science,"Mathematics, BS",Y
PI1153,Fall 2020,Spino,Dorey,Business,"Marketing, BS",Y
PI1153,Fall 2021,Spino,Dorey,Business,"Marketing, BS",Y
PI0668,Fall 2022,Spinola,Shaylyn,Engineering,"Mechanical Engineering, BS in",Y
PI1003,Fall 2019,Sporgeon,Kim,Science,"Biological Sciences, BS",Y
PI1003,Fall 2020,Sporgeon,Kim,Science,"Biological Sciences, BS",Y
PI1003,Fall 2021,Sporgeon,Kim,Science,"Biological Sciences, BS",Y
PI1003,Fall 2022,Sporgeon,Kim,Science,"Biological Sciences, BS",Y
PI1884,Fall 2022,Spottswood,Mia,Engineering,"Computer Science, BS",N
PI1258,Fall 2018,Sprasen,Kirsten,Science,"Biological Sciences, BS",Y
PI1258,Fall 2019,Sprasen,Kirsten,Science,"Biological Sciences, BS",Y
PI1814,Fall 2021,Sproat,Wylma,Science,"Biological Sciences, BS",Y
PI1814,Fall 2022,Sproat,Wylma,Science,"Biological Sciences, BS",Y
PI2905,Fall 2022,Sproul,Lexy,Human Sciences & Education,"Kinesiology, BS",Y
PI1577,Fall 2018,Sprules,Thorsten,Engineering,"Computer Science, BS",Y
PI1577,Fall 2019,Sprules,Thorsten,Engineering,"Computer Science, BS",Y
PI2725,Fall 2018,Spurden,Broderic,Science,"Mathematics, BS",Y
PI2725,Fall 2019,Spurden,Broderic,Science,"Mathematics, BS",Y
PI2725,Fall 2020,Spurden,Broderic,Science,"Mathematics, BS",Y
PI2097,Fall 2018,St Clair,Denna,Human Sciences & Education,"Kinesiology, BS",Y
PI2097,Fall 2019,St Clair,Denna,Human Sciences & Education,"Kinesiology, BS",Y
PI0353,Fall 2018,St. John,Tracey,Engineering,"Computer Science, BS",N
PI1439,Fall 2019,St. Quintin,Garrick,Mass Communication,"Mass Communication, BA in",Y
PI1439,Fall 2020,St. Quintin,Garrick,Mass Communication,"Mass Communication, BA in",Y
PI1439,Fall 2021,St. Quintin,Garrick,Mass Communication,"Mass Communication, BA in",Y
PI1439,Fall 2022,St. Quintin,Garrick,Mass Communication,"Mass Communication, BA in",Y
PI2348,Fall 2018,Stacy,Maxwell,Engineering,"Computer Science, BS",Y
PI2348,Fall 2019,Stacy,Maxwell,Engineering,"Computer Science, BS",Y
PI2348,Fall 2020,Stacy,Maxwell,Engineering,"Computer Science, BS",Y
PI2348,Fall 2021,Stacy,Maxwell,Engineering,"Computer Science, BS",Y
PI2432,Fall 2020,Stafford,Leopold,Engineering,"Mechanical Engineering, BS in",Y
PI2432,Fall 2021,Stafford,Leopold,Engineering,"Mechanical Engineering, BS in",Y
PI2432,Fall 2022,Stafford,Leopold,Engineering,"Mechanical Engineering, BS in",Y
PI0432,Fall 2018,Stair,Cordy,Engineering,"Computer Science, BS",Y
PI0432,Fall 2019,Stair,Cordy,Engineering,"Computer Science, BS",Y
PI0432,Fall 2020,Stair,Cordy,Engineering,"Computer Science, BS",Y
PI0610,Fall 2018,Stallion,Jessamyn,Engineering,"Computer Science, BS",Y
PI0610,Fall 2019,Stallion,Jessamyn,Engineering,"Computer Science, BS",Y
PI0610,Fall 2020,Stallion,Jessamyn,Engineering,"Computer Science, BS",Y
PI0610,Fall 2021,Stallion,Jessamyn,Engineering,"Computer Science, BS",Y
PI0610,Fall 2022,Stallion,Jessamyn,Engineering,"Computer Science, BS",Y
PI2634,Fall 2018,Stammers,Miranda,Humanities & Social Sciences,"English, BA",Y
PI2634,Fall 2019,Stammers,Miranda,Humanities & Social Sciences,"English, BA",Y
PI1898,Fall 2019,Standbrook,Melly,Engineering,"Mechanical Engineering, BS in",Y
PI1898,Fall 2020,Standbrook,Melly,Engineering,"Mechanical Engineering, BS in",Y
PI1898,Fall 2021,Standbrook,Melly,Engineering,"Mechanical Engineering, BS in",Y
PI1898,Fall 2022,Standbrook,Melly,Engineering,"Mechanical Engineering, BS in",Y
PI2714,Fall 2019,Stango,Eleonora,Engineering,"Computer Science, BS",Y
PI2714,Fall 2020,Stango,Eleonora,Engineering,"Computer Science, BS",Y
PI2714,Fall 2021,Stango,Eleonora,Engineering,"Computer Science, BS",Y
PI2714,Fall 2022,Stango,Eleonora,Engineering,"Computer Science, BS",Y
PI1818,Fall 2021,Stanistrete,Germayne,Science,"Biological Sciences, BS",Y
PI1818,Fall 2022,Stanistrete,Germayne,Science,"Biological Sciences, BS",Y
PI0089,Fall 2020,Stannas,Dwayne,Engineering,"Computer Science, BS",N
PI0089,Fall 2021,Stannas,Dwayne,Engineering,"Computer Science, BS",N
PI0089,Fall 2022,Stannas,Dwayne,Engineering,"Computer Science, BS",N
PI2724,Fall 2021,Stanyan,Travus,Human Sciences & Education,"Kinesiology, BS",Y
PI2724,Fall 2022,Stanyan,Travus,Human Sciences & Education,"Kinesiology, BS",Y
PI2989,Fall 2018,Stanyforth,Cecil,Engineering,"Mechanical Engineering, BS in",Y
PI1784,Fall 2020,Stapylton,Gabrielle,Human Sciences & Education,"Kinesiology, BS",Y
PI1784,Fall 2021,Stapylton,Gabrielle,Human Sciences & Education,"Kinesiology, BS",Y
PI1784,Fall 2022,Stapylton,Gabrielle,Human Sciences & Education,"Kinesiology, BS",Y
PI2013,Fall 2022,Starking,Dalila,Engineering,"Mechanical Engineering, BS in",Y
PI0531,Fall 2018,Stearn,Milli,Mass Communication,"Mass Communication, BA in",Y
